Date,Location,Blood Type,Donations,Usage,Population,Event,Temperature,Supply,Donate,Use,Supplied
04/06/2024,Kisumu,AB-,3,2,318721,Disaster,33.8,-1,30000,20000,10000
04/06/2024,Kisumu,O+,6,2,339870,Disaster,20.5,4,60000,20000,40000
04/06/2024,Kisumu,O-,5,4,426056,Campaign,34.8,3,50000,40000,30000
04/06/2024,Nakuru,A+,7,3,491661,Campaign,26.1,1,70000,30000,10000
04/06/2024,Nakuru,A-,7,2,456721,Holiday,29.3,6,70000,20000,60000
04/06/2024,Nakuru,B+,7,2,246703,Disaster,22.9,3,70000,20000,30000
04/06/2024,Nakuru,B-,6,2,410274,Campaign,29.2,3,60000,20000,30000
04/06/2024,Nakuru,AB+,7,1,242675,Holiday,26.1,6,70000,10000,60000
04/06/2024,Nakuru,AB-,1,4,212430,Campaign,31.5,-5,10000,40000,50000
04/06/2024,Nakuru,O+,8,2,321763,Campaign,34.5,8,80000,20000,80000
04/06/2024,Nakuru,O-,4,5,274938,Holiday,30.3,-4,40000,50000,40000
04/06/2024,Eldoret,A+,9,0,390642,Disaster,28,10,90000,0,100000
04/06/2024,Eldoret,A-,9,1,393789,Holiday,20.9,10,90000,10000,100000
04/06/2024,Eldoret,B+,2,5,103430,Disaster,15.6,-1,20000,50000,10000
04/06/2024,Eldoret,B-,13,3,136470,Disaster,34.5,7,130000,30000,70000
04/06/2024,Eldoret,AB+,3,3,320295,Holiday,34.9,2,30000,30000,20000
04/06/2024,Eldoret,AB-,3,4,195480,Campaign,15.6,-4,30000,40000,40000
04/06/2024,Eldoret,O+,3,1,422851,Holiday,27.1,3,30000,10000,30000
04/06/2024,Eldoret,O-,3,3,189177,Campaign,35,-3,30000,30000,30000
05/06/2024,Nairobi,A+,3,2,439054,Holiday,20.2,2,30000,20000,20000
05/06/2024,Nairobi,A-,2,3,171486,Holiday,30.4,-3,20000,30000,30000
05/06/2024,Nairobi,B+,0,2,491519,Campaign,28.7,-4,0,20000,40000
05/06/2024,Nairobi,B-,1,3,189718,Holiday,19.8,-2,10000,30000,20000
05/06/2024,Nairobi,AB+,3,5,414081,Campaign,25.5,-5,30000,50000,50000
05/06/2024,Nairobi,AB-,6,2,282655,Disaster,24,1,60000,20000,10000
05/06/2024,Nairobi,O+,10,4,404948,,26,5,100000,40000,50000
05/06/2024,Nairobi,O-,2,4,300450,Holiday,34.2,-5,20000,40000,50000
05/06/2024,Mombasa,A+,1,7,327130,,34.6,-8,10000,70000,80000
05/06/2024,Mombasa,A-,7,3,263288,Disaster,32.5,6,70000,30000,60000
05/06/2024,Mombasa,B+,3,3,136898,Campaign,27.2,-2,30000,30000,20000
05/06/2024,Mombasa,B-,8,4,127496,Disaster,19.1,1,80000,40000,10000
05/06/2024,Mombasa,AB+,4,0,499683,Campaign,23,6,40000,0,60000
05/06/2024,Mombasa,AB-,1,4,181237,Disaster,16,-5,10000,40000,50000
05/06/2024,Mombasa,O+,5,2,290954,,24.7,4,50000,20000,40000
05/06/2024,Mombasa,O-,4,3,394919,,32.8,1,40000,30000,10000
05/06/2024,Kisumu,A+,3,2,419941,Disaster,15.2,-1,30000,20000,10000
05/06/2024,Kisumu,A-,5,5,166230,Disaster,16.8,-2,50000,50000,20000
05/06/2024,Kisumu,B+,5,3,163974,Holiday,28.6,4,50000,30000,40000
05/06/2024,Kisumu,B-,6,4,381599,,17.5,4,60000,40000,40000
05/06/2024,Kisumu,AB+,1,5,256719,Disaster,24,-5,10000,50000,50000
05/06/2024,Kisumu,AB-,9,6,228282,,26.5,0,90000,60000,0
05/06/2024,Kisumu,O+,7,3,103958,Disaster,21.4,2,70000,30000,20000
05/06/2024,Kisumu,O-,3,2,240761,Holiday,20,3,30000,20000,30000
05/06/2024,Nakuru,A+,6,4,366210,Disaster,28.3,1,60000,40000,10000
05/06/2024,Nakuru,A-,7,2,260885,Campaign,15.4,6,70000,20000,60000
05/06/2024,Nakuru,B+,6,2,252593,Disaster,21.4,4,60000,20000,40000
05/06/2024,Nakuru,B-,4,4,335152,,29.4,-2,40000,40000,20000
05/06/2024,Nakuru,AB+,5,2,113260,Holiday,25.5,2,50000,20000,20000
05/06/2024,Nakuru,AB-,4,3,360819,,18.7,3,40000,30000,30000
05/06/2024,Nakuru,O+,8,3,405369,Campaign,16,4,80000,30000,40000
05/06/2024,Nakuru,O-,6,3,254725,,30.2,4,60000,30000,40000
05/06/2024,Eldoret,A+,10,1,301622,Holiday,31.1,9,100000,10000,90000
05/06/2024,Eldoret,A-,6,4,370034,Disaster,32,-1,60000,40000,10000
05/06/2024,Eldoret,B+,4,1,311089,,24,5,40000,10000,50000
05/06/2024,Eldoret,B-,5,2,193911,Campaign,21.2,5,50000,20000,50000
05/06/2024,Eldoret,AB+,2,5,210572,Campaign,20.2,-5,20000,50000,50000
05/06/2024,Eldoret,AB-,7,4,490846,Holiday,20.2,1,70000,40000,10000
05/06/2024,Eldoret,O+,7,5,197619,Campaign,17,3,70000,50000,30000
05/06/2024,Eldoret,O-,6,6,123872,Disaster,24.6,-2,60000,60000,20000
06/06/2024,Nairobi,A+,6,3,330263,Holiday,24,3,60000,30000,30000
06/06/2024,Nairobi,A-,5,2,459090,Campaign,27.6,3,50000,20000,30000
06/06/2024,Nairobi,B+,6,1,234379,Holiday,15.1,7,60000,10000,70000
06/06/2024,Nairobi,B-,5,1,214445,Holiday,27.5,4,50000,10000,40000
06/06/2024,Nairobi,AB+,1,2,277234,,17.6,1,10000,20000,10000
06/06/2024,Nairobi,AB-,6,6,284821,Disaster,30.2,-3,60000,60000,30000
06/06/2024,Nairobi,O+,5,2,279364,,25.6,1,50000,20000,10000
06/06/2024,Nairobi,O-,3,6,133855,,29.7,-6,30000,60000,60000
06/06/2024,Mombasa,A+,7,5,461649,Disaster,33.7,4,70000,50000,40000
06/06/2024,Mombasa,A-,6,3,137331,Disaster,18.6,5,60000,30000,50000
06/06/2024,Mombasa,B+,7,5,425133,Holiday,29.1,2,70000,50000,20000
06/06/2024,Mombasa,B-,7,2,286432,Disaster,23.7,7,70000,20000,70000
06/06/2024,Mombasa,AB+,5,1,492054,,22.9,3,50000,10000,30000
06/06/2024,Mombasa,AB-,6,2,146887,Holiday,17.6,5,60000,20000,50000
06/06/2024,Mombasa,O+,4,5,411641,Campaign,31.4,-4,40000,50000,40000
06/06/2024,Mombasa,O-,8,3,161744,Holiday,34.5,4,80000,30000,40000
06/06/2024,Kisumu,A+,6,3,181323,Holiday,22.9,2,60000,30000,20000
06/06/2024,Kisumu,A-,9,2,431164,,21,6,90000,20000,60000
06/06/2024,Kisumu,B+,1,2,125580,Holiday,24,-2,10000,20000,20000
06/06/2024,Kisumu,B-,5,0,134002,Holiday,24,4,50000,0,40000
06/06/2024,Kisumu,AB+,4,5,302822,Disaster,25.6,-2,40000,50000,20000
06/06/2024,Kisumu,AB-,8,4,116251,,22.3,6,80000,40000,60000
06/06/2024,Kisumu,O+,5,1,138426,Holiday,32.1,3,50000,10000,30000
06/06/2024,Kisumu,O-,3,6,188129,Campaign,18,-6,30000,60000,60000
06/06/2024,Nakuru,A+,6,2,348880,Campaign,16.7,2,60000,20000,20000
06/06/2024,Nakuru,A-,5,4,399353,Disaster,19.8,1,50000,40000,10000
06/06/2024,Nakuru,B+,3,2,451943,Campaign,20.3,0,30000,20000,0
06/06/2024,Nakuru,B-,2,5,365095,Campaign,19.5,-6,20000,50000,60000
06/06/2024,Nakuru,AB+,9,5,152762,Holiday,18.7,6,90000,50000,60000
06/06/2024,Nakuru,AB-,4,3,117796,Disaster,27.4,3,40000,30000,30000
06/06/2024,Nakuru,O+,5,3,328825,Disaster,32.2,4,50000,30000,40000
06/06/2024,Nakuru,O-,9,3,491176,Disaster,17.2,3,90000,30000,30000
06/06/2024,Eldoret,A+,7,2,127979,Disaster,24.9,3,70000,20000,30000
06/06/2024,Eldoret,A-,4,1,474165,,26.1,1,40000,10000,10000
06/06/2024,Eldoret,B+,5,8,294344,Holiday,30,-1,50000,80000,10000
06/06/2024,Eldoret,B-,4,2,484900,,28.3,1,40000,20000,10000
06/06/2024,Eldoret,AB+,6,3,113363,,19,4,60000,30000,40000
06/06/2024,Eldoret,AB-,8,3,310174,Holiday,24.5,5,80000,30000,50000
06/06/2024,Eldoret,O+,8,3,289824,Campaign,18.6,6,80000,30000,60000
06/06/2024,Eldoret,O-,4,1,300178,,25.4,2,40000,10000,20000
07/06/2024,Nairobi,A+,7,1,322284,Campaign,30.1,7,70000,10000,70000
07/06/2024,Nairobi,A-,6,5,385897,Holiday,27.8,3,60000,50000,30000
07/06/2024,Nairobi,B+,2,8,394103,Campaign,32.8,-8,20000,80000,80000
07/06/2024,Nairobi,B-,8,2,354876,Campaign,16.7,3,80000,20000,30000
07/06/2024,Nairobi,AB+,2,3,379704,Campaign,34.9,-3,20000,30000,30000
07/06/2024,Nairobi,AB-,5,3,305019,Holiday,28.4,1,50000,30000,10000
07/06/2024,Nairobi,O+,2,1,191283,Campaign,15.3,0,20000,10000,0
07/06/2024,Nairobi,O-,3,4,112704,Holiday,32.1,1,30000,40000,10000
07/06/2024,Mombasa,A+,2,4,485900,Holiday,16.8,-4,20000,40000,40000
07/06/2024,Mombasa,A-,2,7,454500,Holiday,19.7,-7,20000,70000,70000
07/06/2024,Mombasa,B+,5,4,203873,Disaster,23.7,0,50000,40000,0
07/06/2024,Mombasa,B-,8,3,115333,Disaster,25.4,7,80000,30000,70000
07/06/2024,Mombasa,AB+,6,2,275649,Holiday,15.5,4,60000,20000,40000
07/06/2024,Mombasa,AB-,3,3,418580,Holiday,26.6,1,30000,30000,10000
07/06/2024,Mombasa,O+,4,3,466083,Campaign,15.1,3,40000,30000,30000
07/06/2024,Mombasa,O-,3,4,294078,Holiday,33.6,0,30000,40000,0
07/06/2024,Kisumu,A+,5,0,343153,Holiday,31.4,3,50000,0,30000
07/06/2024,Kisumu,A-,7,3,467122,Disaster,29.9,6,70000,30000,60000
07/06/2024,Kisumu,B+,6,2,188341,Disaster,25.9,1,60000,20000,10000
07/06/2024,Kisumu,B-,7,6,146088,Disaster,27.8,3,70000,60000,30000
07/06/2024,Kisumu,AB+,4,2,344049,Holiday,31.2,3,40000,20000,30000
07/06/2024,Kisumu,AB-,5,2,241165,Holiday,22.4,5,50000,20000,50000
07/06/2024,Kisumu,O+,3,3,149594,Disaster,24,-3,30000,30000,30000
07/06/2024,Kisumu,O-,7,4,135761,,16.7,0,70000,40000,0
07/06/2024,Nakuru,A+,6,3,124059,Holiday,20.2,5,60000,30000,50000
07/06/2024,Nakuru,A-,7,2,265232,Holiday,16.3,5,70000,20000,50000
07/06/2024,Nakuru,B+,1,4,396881,Disaster,25,-2,10000,40000,20000
07/06/2024,Nakuru,B-,7,2,459560,Disaster,20.9,3,70000,20000,30000
07/06/2024,Nakuru,AB+,4,3,227256,Campaign,21.9,2,40000,30000,20000
07/06/2024,Nakuru,AB-,9,1,218004,Campaign,32,9,90000,10000,90000
07/06/2024,Nakuru,O+,4,7,415472,Campaign,26.1,-6,40000,70000,60000
07/06/2024,Nakuru,O-,9,1,305945,Holiday,29,10,90000,10000,100000
07/06/2024,Eldoret,A+,9,2,142448,,19.2,9,90000,20000,90000
07/06/2024,Eldoret,A-,8,1,167054,Campaign,24.5,6,80000,10000,60000
07/06/2024,Eldoret,B+,7,6,151852,Holiday,31.3,1,70000,60000,10000
07/06/2024,Eldoret,B-,3,3,195507,Disaster,26.1,2,30000,30000,20000
07/06/2024,Eldoret,AB+,8,3,291313,Campaign,20,3,80000,30000,30000
07/06/2024,Eldoret,AB-,2,3,369960,Disaster,18.6,-4,20000,30000,40000
07/06/2024,Eldoret,O+,6,4,447243,,16.2,1,60000,40000,10000
07/06/2024,Eldoret,O-,3,5,426352,Campaign,17.9,-5,30000,50000,50000
08/06/2024,Nairobi,A+,4,2,270615,Holiday,15.7,3,40000,20000,30000
08/06/2024,Nairobi,A-,0,2,226819,Holiday,18.6,-4,0,20000,40000
08/06/2024,Nairobi,B+,10,6,349209,Disaster,32,3,100000,60000,30000
08/06/2024,Nairobi,B-,3,2,477194,Holiday,32.8,1,30000,20000,10000
08/06/2024,Nairobi,AB+,8,3,342895,Holiday,28.8,3,80000,30000,30000
08/06/2024,Nairobi,AB-,9,3,193266,,25.1,7,90000,30000,70000
08/06/2024,Nairobi,O+,4,2,143857,Holiday,21.5,0,40000,20000,0
08/06/2024,Nairobi,O-,5,2,358658,Campaign,15.8,1,50000,20000,10000
08/06/2024,Mombasa,A+,3,3,325711,Disaster,24.6,-3,30000,30000,30000
08/06/2024,Mombasa,A-,5,3,429592,,32,3,50000,30000,30000
08/06/2024,Mombasa,B+,8,4,339270,,22.3,3,80000,40000,30000
08/06/2024,Mombasa,B-,6,3,480100,,27,3,60000,30000,30000
08/06/2024,Mombasa,AB+,7,1,342029,Holiday,32.1,8,70000,10000,80000
08/06/2024,Mombasa,AB-,2,8,164992,Disaster,15.4,-7,20000,80000,70000
08/06/2024,Mombasa,O+,5,2,278181,Holiday,23.9,4,50000,20000,40000
08/06/2024,Mombasa,O-,3,3,499958,,26.8,0,30000,30000,0
08/06/2024,Kisumu,A+,2,2,303796,Disaster,22.8,-1,20000,20000,10000
08/06/2024,Kisumu,A-,4,4,492165,Holiday,16.8,-1,40000,40000,10000
08/06/2024,Kisumu,B+,3,3,346891,Holiday,17.2,1,30000,30000,10000
08/06/2024,Kisumu,B-,6,1,431605,,22.8,7,60000,10000,70000
08/06/2024,Kisumu,AB+,5,3,247990,,34,1,50000,30000,10000
08/06/2024,Kisumu,AB-,5,5,397961,Campaign,27.2,0,50000,50000,0
08/06/2024,Kisumu,O+,7,3,275721,Disaster,26.5,1,70000,30000,10000
08/06/2024,Kisumu,O-,3,2,357092,Holiday,22.9,3,30000,20000,30000
08/06/2024,Nakuru,A+,2,0,349305,Campaign,25.9,2,20000,0,20000
08/06/2024,Nakuru,A-,6,3,237159,Holiday,34.1,5,60000,30000,50000
08/06/2024,Nakuru,B+,4,6,420106,,32.2,0,40000,60000,0
08/06/2024,Nakuru,B-,6,2,444320,,23.7,5,60000,20000,50000
08/06/2024,Nakuru,AB+,5,2,279945,Campaign,22.3,5,50000,20000,50000
08/06/2024,Nakuru,AB-,6,4,256261,,31.9,1,60000,40000,10000
08/06/2024,Nakuru,O+,5,2,354221,,21.8,5,50000,20000,50000
08/06/2024,Nakuru,O-,3,7,445904,Holiday,29.2,-4,30000,70000,40000
08/06/2024,Eldoret,A+,11,6,209915,Disaster,25.5,5,110000,60000,50000
08/06/2024,Eldoret,A-,7,2,214278,Holiday,26.8,2,70000,20000,20000
08/06/2024,Eldoret,B+,3,1,408716,,24.3,0,30000,10000,0
08/06/2024,Eldoret,B-,5,4,246867,Disaster,33.1,-2,50000,40000,20000
08/06/2024,Eldoret,AB+,5,6,394107,Holiday,15.1,1,50000,60000,10000
08/06/2024,Eldoret,AB-,1,3,421803,Holiday,26.4,-3,10000,30000,30000
08/06/2024,Eldoret,O+,2,2,120033,Campaign,32.9,-2,20000,20000,20000
08/06/2024,Eldoret,O-,5,5,135824,Campaign,23.8,0,50000,50000,0
09/06/2024,Nairobi,A+,6,5,382323,Disaster,30.5,2,60000,50000,20000
09/06/2024,Nairobi,A-,9,2,268148,Campaign,22.7,5,90000,20000,50000
09/06/2024,Nairobi,B+,5,3,410022,,27.1,3,50000,30000,30000
09/06/2024,Nairobi,B-,1,4,358512,,17.6,-3,10000,40000,30000
09/06/2024,Nairobi,AB+,8,1,266899,,28,5,80000,10000,50000
09/06/2024,Nairobi,AB-,6,1,485479,Campaign,17.6,2,60000,10000,20000
09/06/2024,Nairobi,O+,4,3,161841,Holiday,31.8,0,40000,30000,0
09/06/2024,Nairobi,O-,3,3,325637,Disaster,15.6,-3,30000,30000,30000
09/06/2024,Mombasa,A+,4,6,270037,,31.1,-5,40000,60000,50000
09/06/2024,Mombasa,A-,6,2,434306,Disaster,32.4,4,60000,20000,40000
09/06/2024,Mombasa,B+,4,5,494463,,25.8,-1,40000,50000,10000
09/06/2024,Mombasa,B-,4,0,188154,Disaster,26.5,6,40000,0,60000
09/06/2024,Mombasa,AB+,3,4,118800,Disaster,15.8,-1,30000,40000,10000
09/06/2024,Mombasa,AB-,8,1,395643,Holiday,23.8,4,80000,10000,40000
09/06/2024,Mombasa,O+,2,4,333704,Disaster,22.2,-1,20000,40000,10000
09/06/2024,Mombasa,O-,3,3,175657,,33.5,-2,30000,30000,20000
09/06/2024,Kisumu,A+,1,1,215409,,17.6,-3,10000,10000,30000
09/06/2024,Kisumu,A-,6,4,300918,Disaster,25.9,3,60000,40000,30000
09/06/2024,Kisumu,B+,5,1,406654,,26.9,6,50000,10000,60000
09/06/2024,Kisumu,B-,2,2,318343,,15.8,0,20000,20000,0
09/06/2024,Kisumu,AB+,7,1,138802,,26.3,6,70000,10000,60000
09/06/2024,Kisumu,AB-,4,2,156563,Holiday,26.6,1,40000,20000,10000
09/06/2024,Kisumu,O+,8,6,278072,Holiday,25,3,80000,60000,30000
09/06/2024,Kisumu,O-,4,3,329965,Holiday,20.4,1,40000,30000,10000
09/06/2024,Nakuru,A+,6,4,353717,Campaign,25.7,0,60000,40000,0
09/06/2024,Nakuru,A-,4,6,145551,Campaign,30.3,-5,40000,60000,50000
09/06/2024,Nakuru,B+,4,1,362829,Holiday,24.7,3,40000,10000,30000
09/06/2024,Nakuru,B-,2,4,328176,Holiday,34.8,0,20000,40000,0
09/06/2024,Nakuru,AB+,6,5,239943,Campaign,29.1,2,60000,50000,20000
09/06/2024,Nakuru,AB-,5,4,104827,Disaster,20.5,0,50000,40000,0
09/06/2024,Nakuru,O+,6,4,481769,Disaster,31,0,60000,40000,0
09/06/2024,Nakuru,O-,6,3,113194,Disaster,23.3,3,60000,30000,30000
09/06/2024,Eldoret,A+,8,6,191488,Disaster,18.7,2,80000,60000,20000
09/06/2024,Eldoret,A-,4,5,164618,,30.4,1,40000,50000,10000
09/06/2024,Eldoret,B+,2,2,107210,Disaster,33.5,1,20000,20000,10000
09/06/2024,Eldoret,B-,8,3,235030,Campaign,24.7,6,80000,30000,60000
09/06/2024,Eldoret,AB+,8,1,125824,Disaster,19.4,8,80000,10000,80000
09/06/2024,Eldoret,AB-,4,3,330244,Disaster,22.4,-2,40000,30000,20000
09/06/2024,Eldoret,O+,5,2,110967,Holiday,23.7,1,50000,20000,10000
09/06/2024,Eldoret,O-,1,2,172708,,29.7,1,10000,20000,10000
10/06/2024,Nairobi,A+,8,6,290664,Disaster,28.9,2,80000,60000,20000
10/06/2024,Nairobi,A-,4,3,498819,Campaign,29.2,0,40000,30000,0
10/06/2024,Nairobi,B+,7,4,372154,,34.7,3,70000,40000,30000
10/06/2024,Nairobi,B-,14,5,395115,Disaster,27.5,7,140000,50000,70000
10/06/2024,Nairobi,AB+,8,4,316124,,28.2,3,80000,40000,30000
10/06/2024,Nairobi,AB-,4,4,457328,Holiday,23.7,1,40000,40000,10000
10/06/2024,Nairobi,O+,9,1,265809,,34.9,5,90000,10000,50000
10/06/2024,Nairobi,O-,8,6,403092,Campaign,19.2,4,80000,60000,40000
10/06/2024,Mombasa,A+,5,0,422338,,27.9,2,50000,0,20000
10/06/2024,Mombasa,A-,5,3,200383,Disaster,22.5,4,50000,30000,40000
10/06/2024,Mombasa,B+,5,2,176567,,16.1,4,50000,20000,40000
10/06/2024,Mombasa,B-,5,2,267074,Disaster,21.7,3,50000,20000,30000
10/06/2024,Mombasa,AB+,4,0,102028,Campaign,22.9,4,40000,0,40000
10/06/2024,Mombasa,AB-,4,3,166835,Campaign,32.3,-2,40000,30000,20000
10/06/2024,Mombasa,O+,5,5,421498,Holiday,34.6,1,50000,50000,10000
10/06/2024,Mombasa,O-,3,2,194324,Disaster,19.5,2,30000,20000,20000
10/06/2024,Kisumu,A+,6,0,120514,Holiday,27.9,4,60000,0,40000
10/06/2024,Kisumu,A-,7,2,369622,Campaign,25.1,5,70000,20000,50000
10/06/2024,Kisumu,B+,6,5,454211,Campaign,21.8,-2,60000,50000,20000
10/06/2024,Kisumu,B-,3,2,405940,Holiday,25.4,3,30000,20000,30000
10/06/2024,Kisumu,AB+,4,2,290890,Campaign,20.2,3,40000,20000,30000
10/06/2024,Kisumu,AB-,4,4,293176,,33.3,-2,40000,40000,20000
10/06/2024,Kisumu,O+,10,2,233065,Holiday,31.3,6,100000,20000,60000
10/06/2024,Kisumu,O-,8,2,227178,,20.2,6,80000,20000,60000
10/06/2024,Nakuru,A+,6,2,480987,Disaster,24.8,4,60000,20000,40000
10/06/2024,Nakuru,A-,8,3,303884,Holiday,25.8,5,80000,30000,50000
10/06/2024,Nakuru,B+,5,1,169512,,16.7,1,50000,10000,10000
10/06/2024,Nakuru,B-,6,6,299891,,19.5,2,60000,60000,20000
10/06/2024,Nakuru,AB+,6,1,263356,,32,2,60000,10000,20000
10/06/2024,Nakuru,AB-,7,2,208403,Campaign,16.7,2,70000,20000,20000
10/06/2024,Nakuru,O+,8,3,346780,Disaster,19.6,2,80000,30000,20000
10/06/2024,Nakuru,O-,5,1,166494,Holiday,26.8,2,50000,10000,20000
10/06/2024,Eldoret,A+,8,3,380664,Holiday,31.6,7,80000,30000,70000
10/06/2024,Eldoret,A-,6,2,295836,Campaign,27.3,3,60000,20000,30000
10/06/2024,Eldoret,B+,4,2,219116,Campaign,32.2,3,40000,20000,30000
10/06/2024,Eldoret,B-,4,6,266281,Holiday,18.9,-2,40000,60000,20000
10/06/2024,Eldoret,AB+,6,3,452841,Disaster,26.2,5,60000,30000,50000
10/06/2024,Eldoret,AB-,3,2,202521,,29.1,3,30000,20000,30000
10/06/2024,Eldoret,O+,5,4,142571,Campaign,24.2,0,50000,40000,0
10/06/2024,Eldoret,O-,9,5,193090,Disaster,24.8,4,90000,50000,40000
11/06/2024,Nairobi,A+,5,2,334493,,20.1,3,50000,20000,30000
11/06/2024,Nairobi,A-,6,5,333621,Disaster,19,-1,60000,50000,10000
11/06/2024,Nairobi,B+,6,3,391057,Campaign,33,3,60000,30000,30000
11/06/2024,Nairobi,B-,3,1,245882,Campaign,25.5,-1,30000,10000,10000
11/06/2024,Nairobi,AB+,3,5,401234,Disaster,32.7,-5,30000,50000,50000
11/06/2024,Nairobi,AB-,4,4,389517,,29.1,-2,40000,40000,20000
11/06/2024,Nairobi,O+,0,6,235971,Disaster,21.4,-8,0,60000,80000
11/06/2024,Nairobi,O-,4,4,308021,Campaign,17.5,0,40000,40000,0
11/06/2024,Mombasa,A+,3,2,405249,Campaign,33.7,0,30000,20000,0
11/06/2024,Mombasa,A-,3,4,393391,Disaster,23.3,0,30000,40000,0
11/06/2024,Mombasa,B+,4,0,209631,,22.7,3,40000,0,30000
11/06/2024,Mombasa,B-,3,7,157865,,31.8,-3,30000,70000,30000
11/06/2024,Mombasa,AB+,1,3,438986,Disaster,32.6,-1,10000,30000,10000
11/06/2024,Mombasa,AB-,5,3,391514,,30.6,-1,50000,30000,10000
11/06/2024,Mombasa,O+,4,4,410196,,28.6,0,40000,40000,0
11/06/2024,Mombasa,O-,5,1,197277,Holiday,25.1,4,50000,10000,40000
11/06/2024,Kisumu,A+,5,1,482586,Disaster,16.7,2,50000,10000,20000
11/06/2024,Kisumu,A-,2,1,271958,Holiday,29.3,3,20000,10000,30000
11/06/2024,Kisumu,B+,6,2,189107,Holiday,29,2,60000,20000,20000
11/06/2024,Kisumu,B-,4,1,258011,,20.1,4,40000,10000,40000
11/06/2024,Kisumu,AB+,4,6,454144,Holiday,15.2,-5,40000,60000,50000
11/06/2024,Kisumu,AB-,6,1,347718,Holiday,18.8,2,60000,10000,20000
11/06/2024,Kisumu,O+,5,6,428586,Campaign,17.8,1,50000,60000,10000
11/06/2024,Kisumu,O-,0,2,430114,Disaster,33.9,-5,0,20000,50000
11/06/2024,Nakuru,A+,5,2,265911,Campaign,28.7,0,50000,20000,0
11/06/2024,Nakuru,A-,6,4,265853,Campaign,18.6,-1,60000,40000,10000
11/06/2024,Nakuru,B+,3,6,114116,Holiday,35,-4,30000,60000,40000
11/06/2024,Nakuru,B-,3,2,317949,Holiday,25.3,-1,30000,20000,10000
11/06/2024,Nakuru,AB+,4,1,323282,Campaign,34.7,2,40000,10000,20000
11/06/2024,Nakuru,AB-,3,4,121780,Disaster,16.5,-4,30000,40000,40000
11/06/2024,Nakuru,O+,6,10,130690,,29.5,-3,60000,100000,30000
11/06/2024,Nakuru,O-,6,3,407112,Disaster,27.9,5,60000,30000,50000
11/06/2024,Eldoret,A+,4,2,378963,Holiday,26.4,4,40000,20000,40000
11/06/2024,Eldoret,A-,6,3,303704,Holiday,18.3,0,60000,30000,0
11/06/2024,Eldoret,B+,3,5,418624,Disaster,27.3,-5,30000,50000,50000
11/06/2024,Eldoret,B-,3,3,298955,Holiday,32,2,30000,30000,20000
11/06/2024,Eldoret,AB+,6,4,308222,Disaster,33.6,1,60000,40000,10000
11/06/2024,Eldoret,AB-,5,5,153264,Campaign,26.6,-1,50000,50000,10000
11/06/2024,Eldoret,O+,5,2,145637,Disaster,26.6,3,50000,20000,30000
11/06/2024,Eldoret,O-,6,1,193163,Disaster,34.1,7,60000,10000,70000
12/06/2024,Nairobi,A+,4,3,393393,Campaign,26.7,3,40000,30000,30000
12/06/2024,Nairobi,A-,6,2,357165,,21.6,3,60000,20000,30000
12/06/2024,Nairobi,B+,4,4,296497,Holiday,19.1,0,40000,40000,0
12/06/2024,Nairobi,B-,10,1,456127,,22.4,7,100000,10000,70000
12/06/2024,Nairobi,AB+,2,4,279546,Disaster,23.9,-5,20000,40000,50000
12/06/2024,Nairobi,AB-,8,2,280829,Disaster,32.7,3,80000,20000,30000
12/06/2024,Nairobi,O+,7,2,353251,Campaign,24.4,3,70000,20000,30000
12/06/2024,Nairobi,O-,5,1,411008,Campaign,33,4,50000,10000,40000
12/06/2024,Mombasa,A+,4,2,267744,,33,-1,40000,20000,10000
12/06/2024,Mombasa,A-,6,3,199918,Disaster,34.1,5,60000,30000,50000
12/06/2024,Mombasa,B+,3,2,423358,,21.6,1,30000,20000,10000
12/06/2024,Mombasa,B-,8,3,352463,Campaign,24.4,3,80000,30000,30000
12/06/2024,Mombasa,AB+,4,4,432177,,26.9,0,40000,40000,0
12/06/2024,Mombasa,AB-,5,4,489361,Holiday,20.8,-2,50000,40000,20000
12/06/2024,Mombasa,O+,1,4,467842,Holiday,15.7,-2,10000,40000,20000
12/06/2024,Mombasa,O-,6,3,165134,Disaster,26.6,0,60000,30000,0
12/06/2024,Kisumu,A+,8,3,381777,Disaster,17.9,3,80000,30000,30000
12/06/2024,Kisumu,A-,4,1,300565,Disaster,23.1,3,40000,10000,30000
12/06/2024,Kisumu,B+,4,1,214608,Disaster,24.5,1,40000,10000,10000
12/06/2024,Kisumu,B-,4,2,193965,Disaster,21.4,3,40000,20000,30000
12/06/2024,Kisumu,AB+,6,0,146900,Campaign,23.3,3,60000,0,30000
12/06/2024,Kisumu,AB-,3,0,268189,,21,2,30000,0,20000
12/06/2024,Kisumu,O+,4,1,279583,,29.9,5,40000,10000,50000
12/06/2024,Kisumu,O-,1,4,221322,Holiday,25.4,-2,10000,40000,20000
12/06/2024,Nakuru,A+,5,4,390684,,22.6,-2,50000,40000,20000
12/06/2024,Nakuru,A-,3,1,177556,,24,0,30000,10000,0
12/06/2024,Nakuru,B+,7,6,457540,Holiday,23.6,2,70000,60000,20000
12/06/2024,Nakuru,B-,5,3,371660,Disaster,22.9,0,50000,30000,0
12/06/2024,Nakuru,AB+,7,2,291022,Campaign,21.4,4,70000,20000,40000
12/06/2024,Nakuru,AB-,7,5,106647,Holiday,17,0,70000,50000,0
12/06/2024,Nakuru,O+,6,4,399396,Holiday,24.5,1,60000,40000,10000
